"animalID","year","observed","tagsex","firstobsmolt","lastobsmolt","season","firstobsbreed","lastobsbreed","numbreed","firstobsbreeddoy","lastobsmoltdoy","breeddur","tripdur","moltdur","pupID","pupsex","yearborn","age","pupyearborn","firstyearindicator","indices","pupseeneveragain","puprecruited"
11048,2005,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17100,"F",1989,16,"2005","2006",42,0,0
11070,1994,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12584,"M",1989,5,"1994","1995",31,0,0
11070,1995,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14251,"M",1989,6,"1995","1996",32,0,0
11070,1996,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,7,"NA","NA",NA,NA,NA
11076,1993,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,4,"NA","NA",NA,NA,NA
11076,1996,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,7,"NA","NA",NA,NA,NA
11076,1997,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,8,"NA","NA",NA,NA,NA
11076,1998,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,9,"NA","NA",NA,NA,NA
11076,2000,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,11,"NA","NA",NA,NA,NA
11076,2001,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17035,"M",1989,12,"2001","2002",38,0,0
11077,1993,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,4,"NA","NA",NA,NA,NA
11077,1995,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,6,"NA","NA",NA,NA,NA
11077,1996,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,7,"NA","NA",NA,NA,NA
11077,1997,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,8,"NA","NA",NA,NA,NA
11077,1998,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,9,"NA","NA",NA,NA,NA
11077,1999,"1","F",NA,NA,NA,NA,"1999-02-02",1,33,152,NA,246.041666666667,0,NA,NA,1989,10,"NA","NA",NA,NA,NA
11077,2002,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1275,"M",1989,13,"2002","2003",39,1,0
11077,2005,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,16,"NA","NA",NA,NA,NA
11077,2006,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,17,"NA","NA",NA,NA,NA
11084,1993,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,4,"NA","NA",NA,NA,NA
11084,1995,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14090,"M",1989,6,"1995","1996",32,0,0
11084,1996,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14740,"F",1989,7,"1996","1997",33,0,0
11090,1993,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,4,"NA","NA",NA,NA,NA
11090,1995,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,6,"NA","NA",NA,NA,NA
11100,1998,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,9,"NA","NA",NA,NA,NA
11100,2000,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,11,"NA","NA",NA,NA,NA
11100,2001,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17047,"M",1989,12,"2001","2002",38,0,0
11104,1992,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,3,"NA","NA",NA,NA,NA
11104,1993,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,4,"NA","NA",NA,NA,NA
11104,1994,"B","F","1993-03-31","1993-05-02",1994,"1994-01-21","1994-02-18",25,21,122,28,264.041666666667,31.9583333333333,12707,"M",1989,5,"1994","1995",31,0,0
11104,1995,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14148,"M",1989,6,"1995","1996",32,0,0
11104,1996,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,7,"NA","NA",NA,NA,NA
11104,1997,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,8,"NA","NA",NA,NA,NA
11116,1985,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,4,"NA","NA",NA,NA,NA
11116,1986,"1","F",NA,NA,NA,NA,"1986-02-12",4,11,129,32,247.041666666667,0,9384,"F",1981,5,"1986","1987",23,0,0
11116,1987,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,6,"NA","NA",NA,NA,NA
11116,1988,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10571,"M",1981,7,"1988","1989",25,1,0
11116,1989,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11042,"M",1981,8,"1989","1990",26,0,0
11116,1990,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11384,"F",1981,9,"1990","1991",27,1,0
11139,1994,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,5,"NA","NA",NA,NA,NA
11216,1994,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12637,"F",1990,4,"1994","1995",31,1,0
11216,1995,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13757,"M",1990,5,"1995","1996",32,0,0
11216,1996,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14441,"M",1990,6,"1996","1997",33,0,0
11216,1997,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15185,"F",1990,7,"1997","1998",34,0,0
11216,1998,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,8,"NA","NA",NA,NA,NA
11216,1999,"B","F","1998-05-14","1998-05-14",1999,NA,"1999-01-26",4,NA,134,NA,NA,0,NA,NA,1990,9,"NA","NA",NA,NA,NA
11216,2000,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,10,"NA","NA",NA,NA,NA
11216,2001,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17021,"F",1990,11,"2001","2002",38,0,0
11216,2002,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,12,"NA","NA",NA,NA,NA
11216,2004,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,14,"NA","NA",NA,NA,NA
11216,2005,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,15,"NA","NA",NA,NA,NA
11246,1993,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"NA","NA",NA,NA,NA
11257,1993,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"NA","NA",NA,NA,NA
11257,1994,"B","F","1993-04-12","1993-05-13",1994,"1994-01-11","1994-02-08",23,11,133,28,243.041666666667,31,12594,"M",1990,4,"1994","1995",31,1,0
11257,1995,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,5,"NA","NA",NA,NA,NA
11257,1997,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,7,"NA","NA",NA,NA,NA
11263,1993,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"NA","NA",NA,NA,NA
11263,1994,"B","F","1993-05-06","1993-05-06",1994,"1994-01-14","1994-02-09",11,14,126,26,253.041666666667,0,NA,NA,1990,4,"NA","NA",NA,NA,NA
11263,1995,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13789,"F",1990,5,"1995","1996",32,1,0
11263,1996,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,6,"NA","NA",NA,NA,NA
11263,1997,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,7,"NA","NA",NA,NA,NA
11263,1998,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,8,"NA","NA",NA,NA,NA
11263,2001,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,11,"NA","NA",NA,NA,NA
11265,1993,"B","F","1992-05-17","1992-05-17",1993,"1993-01-22","1993-02-16",20,22,138,25,250.041666666667,0,12311,"F",1990,3,"1993","1994",30,0,0
11265,1994,"B","F","1993-04-29","1993-06-02",1994,"1994-01-17","1994-02-12",7,17,153,26,229.041666666667,34,NA,NA,1990,4,"NA","NA",NA,NA,NA
11266,1993,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"NA","NA",NA,NA,NA
11273,1993,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"NA","NA",NA,NA,NA
11273,1994,"B","F","1993-05-07","1993-05-09",1994,"1994-01-19","1994-02-04",3,19,129,16,255.041666666667,2,NA,NA,1990,4,"NA","NA",NA,NA,NA
11285,1999,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,9,"NA","NA",NA,NA,NA
11286,1995,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,5,"NA","NA",NA,NA,NA
11293,1993,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"NA","NA",NA,NA,NA
11313,1993,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"NA","NA",NA,NA,NA
11313,1996,"B","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14709,"M",1990,6,"1996","1997",33,1,0
11313,1997,"1","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,7,"NA","NA",NA,NA,NA
